id,title
7110127,Phường Phú Tân
7110119,Phường Tân An
7110123,Phường Tương Bình Hiệp
7110117,Phường Định Hòa
7110521,Phường Hội Nghĩa
7110525,Phường Khánh Bình
7110507,Phường Phú Chánh
7110531,Phường Thái Hòa
7110509,Phường Thạnh Phước
7110543,Phường Tân Hiệp
7110505,Phường Tân Phước Khánh
7110529,Phường Tân Vĩnh Hiệp
7110535,Phường Uyên Hưng
7110519,Phường Vĩnh Tân
7110501,Xã Bình Mỹ (Hết hiệu lực)
7110527,Xã Bạch Đằng
7110517,Xã Lạc An (Hết hiệu lực)
7110503,Xã Thường Tân (Hết hiệu lực)
7110541,Xã Thạnh Hội
7110511,Xã Tân Bình (Hết hiệu lực)
7110513,Xã Tân Lập (Hết hiệu lực)
7110523,Xã Tân Mỹ (Hết hiệu lực)
7110515,Xã Tân Thành (Hết hiệu lực)
7110533,Xã Tân Định (Hết hiệu lực)
7110539,Xã hiếu Liêm (Hết hiệu lực)
7110537,Xã Đất Cuốc (Hết hiệu lực)
7110321,Phường Chánh Phú Hòa
7110327,Phường Hòa Lợi
7110311,Phường Mỹ Phước
7110307,Phường Thới Hòa
7110329,Phường Tân Định
7110325,Xã An Tây
7110323,Xã An Điền
7110301,Xã Cây Trường(Hết Hiệu Lực)
7110319,Xã Hưng Hòa(Hết Hiệu Lực)
7110305,Xã Lai Hưng(Hết Hiệu Lực)
7110303,Xã Lai Uyên(Hết Hiệu Lực)
7110317,Xã Long Nguyên(Hết Hiệu Lực)
7110309,Xã Phú An
7110313,Xã Trừ Văn Thố(Hết Hiệu Lực)
7110315,Xã Tân Hưng(Hết Hiệu Lực)
7071519,Xã Bình Sơn
7071505,Xã Bình Thắng
7071531,Xã Bình Tân
7071511,Xã Bù Gia Mập
7071523,Xã Bù Nho
7071517,Xã Long Bình
7071503,Xã Long Hà
7071507,Xã Long Hưng
7071509,Xã Long Tân
7071529,Xã Phú Nghĩa
7071527,Xã Phú Riềng
7071525,Xã Phú Trung
7071535,Xã Phú Văn
7071533,Xã Phước Minh
7071521,Xã Phước Tân
7071515,Xã Đa Kia
7071501,Xã Đăk Ơ
7071513,Xã Đức Hạnh
7070709,Thị trấn Đức Phong
7070703,Xã Bom Bo
7070727,Xã Bình Minh
7070701,Xã Minh Hưng
7070729,Xã Nghĩa Bình
7070721,Xã Nghĩa Trung
7070725,Xã Phú Sơn
7070723,Xã Phước Sơn
7070713,Xã Thọ Sơn
7070719,Xã Thống Nhất
7070715,Xã Đoàn Kết
7070707,Xã Đăng Hà
7070712,Xã Đường 10
7070711,Xã Đắk Nhau
7070705,Xã Đồng Nai
7070717,Xã Đức Liễu
7070613,TT Thanh Bình
7070601,Xã Hưng Phước
7070611,Xã Phước Thiện
7070607,Xã Thanh Hòa
7070605,Xã Thiện Hưng
7070609,Xã Tân Thành
7070603,Xã Tân Tiến
7071303,Thị trấn Tân Khai
7071307,Xã An Khương
7071309,Xã An Phú
7071321,Xã Minh Tâm
7071313,Xã Minh Đức
7071315,Xã Phước An
7071305,Xã Thanh An
7071317,Xã Thanh Bình
7071323,Xã Tân Hiệp
7071301,Xã Tân Hưng
7071311,Xã Tân Lợi
7071325,Xã Tân Quan
7071319,Xã Đồng Nơ
7070521,Thị trấn Lộc Ninh
7070525,Xã Lộc An
7070505,Xã Lộc Hiệp
7070523,Xã Lộc Hòa
7070517,Xã Lộc Hưng
7070519,Xã Lộc Khánh
7070531,Xã Lộc Phú
7070511,Xã Lộc Quang
7070507,Xã Lộc Thiện
7070509,Xã Lộc Thuận
7070513,Xã Lộc Thành
7070515,Xã Lộc Thái
7070529,Xã Lộc Thạnh
7070527,Xã Lộc Thịnh
7070503,Xã Lộc Tấn
7070501,Xã Lộc Điền
7071603,Xã Bình Sơn
7071601,Xã Bình Tân
7071605,Xã Bù Nho
7071607,Xã Long Bình
7071609,Xã Long Hà
7071611,Xã Long Hưng
7071613,Xã Long Tân
7071619,Xã Phú Riềng
7071617,Xã Phú Trung
7071615,Xã Phước Tân
7070109,Thị trấn Tân Phú
7070111,Xã Thuận Lợi
7070119,Xã Thuận Phú
7070117,Xã Tân Hoà
7070113,Xã Tân Hưng
7070105,Xã Tân Lập
7070101,Xã Tân Phước
7070107,Xã Tân Tiến
7070115,Xã Tân lợi
7070121,Xã Đồng Tiến
7070103,Xã Đồng Tâm
7070909,Phường An Lộc
7070931,Phường Hưng Chiến
7070933,Phường Phú Thịnh
7070935,Phường Phú Đức
7070913,Xã An Khương(Hết hiệu lực)
7070915,Xã An Phú(Hết hiệu lực)
7070927,Xã Minh Tâm(Hết hiệu lực)
7070919,Xã Minh Đức(Hết hiệu lực)
7070921,Xã Phước An(Hết hiệu lực)
7070911,Xã Thanh An(Hết hiệu lực)
7070923,Xã Thanh Bình(Hết hiệu lực)
7070903,Xã Thanh Lương
7070901,Xã Thanh Phú
7070929,Xã Tân Hiệp(Hết hiệu lực)
7070905,Xã Tân Hưng(Hết hiệu lực)
7070907,Xã Tân Khai(Hết hiệu lực)
7070917,Xã Tân Lợi(Hết hiệu lực)
7070925,Xã Đồng Nơ(Hết hiệu lực)
7070345,Phường Long Phước
7070343,Phường Long Thuỷ
7070305,Phường Phước Bình
7070321,Phường Sơn Giang
7070313,Phường Thác Mơ
7070325,Xã Bình Sơn(Hết hiệu lực)
7070307,Xã Bình Thắng(Hết hiệu lực)
7070337,Xã Bình Tân(Hết hiệu lực)
7070315,Xã Bù Gia Mâp(Hết hiệu lực)
7070329,Xã Bù Nho(Hết hiệu lực)
7070323,Xã Long Bình(Hết hiệu lực)
7070347,Xã Long Giang
7070303,Xã Long Hà(Hết hiệu lực)
7070309,Xã Long Hưng(Hết hiệu lực)
7070311,Xã Long Tân(Hết hiệu lực)
7070335,Xã Phú Nghĩa(Hết hiệu lực)
7070333,Xã Phú Riềng(Hết hiệu lực)
7070331,Xã Phú Trung(Hết hiệu lực)
7070341,Xã Phú Văn(Hết hiệu lực)
7070339,Xã Phước Minh(Hết hiệu lực)
7070327,Xã Phước Tín
7070319,Xã Đa Kia(Hết hiệu lực)
7070301,Xã Đak ơ(Hết hiệu lực)
7070317,Xã Đức Hạnh(Hết hiệu lực)
7071007,Phường Hưng Long
7071019,Phường Hưng Long
7071011,Phường Minh Hưng
7071001,Phường Minh Long
7071013,Phường Minh Thành
7071017,Phường Thành Tâm
7071009,Xã Minh Lập
7071015,Xã Minh Thắng
7071005,Xã Nha Bích
7071004,Xã Quang Minh
7071003,Xã Tân Quan(Hết hiệu lực)
7071111,Phường Tiến Thành
7071107,Phường Tân Bình
7071101,Phường Tân Phú
7071115,Phường Tân Thiện
7071109,Phường Tân Xuân
7071105,Phường Tân Đồng
7071113,Xã Tiến Hưng
7071103,Xã Tân Thành
7150515,Thị trấn Chợ Lầu
7150509,Thị trấn Lương Sơn
7150501,Xã Bình An
7150533,Xã Bình Tân
7150535,Xã Hòa Thắng
7150507,Xã Hải Ninh
7150513,Xã Hồng Phong
7150531,Xã Hồng Thái
7150511,Xã Phan Hiệp
7150527,Xã Phan Hòa
7150517,Xã Phan Lâm
7150503,Xã Phan Rí Thành
7150505,Xã Phan Sơn
7150529,Xã Phan Thanh
7150523,Xã Phan Tiến
7150519,Xã Phan Điền
7150525,Xã Sông Bình
7150521,Xã Sông Lũy
7150723,Thị trấn Ma Lâm
7150725,Thị trấn Phú Long
7150717,Xã Hàm Chính
7150719,Xã Hàm Hiệp
7150715,Xã Hàm Liêm
7150733,Xã Hàm Phú
7150701,Xã Hàm Thắng
7150711,Xã Hàm Trí
7150713,Xã Hàm Đức
7150705,Xã Hồng Liêm
7150709,Xã Hồng Sơn
7150727,Xã La Dạ
7150729,Xã Thuận Hòa
7150707,Xã Thuận Minh
7150721,Xã Đa Mi
7150731,Xã Đông Giang
7150703,Xã Đông Tiến
7150909,Thị trấn Thuận Nam
7150905,Xã Hàm Cường
7150903,Xã Hàm Cần
7150917,Xã Hàm Kiệm
7150901,Xã Hàm Minh
7150919,Xã Hàm Mỹ
7150915,Xã Hàm Thạnh
7150913,Xã Mương Mán
7150911,Xã Mỹ Thạnh
7150907,Xã Thuận Quí
7150921,Xã Tân Lập
7150923,Xã Tân Thuận
7150925,Xã Tân Thành
7151411,Thị Trấn Tân Nghĩa
7151403,Thị trấn La Gi- chuyển sang Thị xã La Gi
7151409,Thị trấn Tân Minh
7151413,Xã Sông Phan
7151407,Xã Sơn Mỹ
7151421,Xã Thắng Hải
7151417,Xã Tân Hà
7151401,Xã Tân Phúc
7151415,Xã Tân Thắng
7151419,Xã Tân Xuân
7151405,Xã Tân Đức
7151705,Xã Long Hải
7151703,Xã Ngũ Phụng
7151701,Xã Tam Thanh
7150309,Thị trấn Liên Hương
7150303,Thị trấn Phan Rí Cửa
7150321,Xã Bình Thạnh
7150307,Xã Chí Công
7150323,Xã Hoà Phú (hết hiệu lực)
7150319,Xã Hòa Minh
7150311,Xã Phan Dũng
7150301,Xã Phong Phú
7150305,Xã Phú Lạc
7150317,Xã Phước Thể
7150313,Xã Vĩnh Hảo
7150315,Xã Vĩnh Tân
7151111,Thị trấn Lạc Tánh
7151103,Xã Bắc Ruộng
7151107,Xã Gia An
7151125,Xã Gia Huynh
7151105,Xã Huy Khiêm
7151117,Xã La Ngâu
7151113,Xã Măng Tố
7151115,Xã Nghị Đức
7151127,Xã Suối Kiết
7151121,Xã Đồng Kho
7151123,Xã Đức Bình
7151101,Xã Đức Phú
7151109,Xã Đức Thuận
7151119,Xã Đức Tân (hết hiệu lực)
7151509,Thị trấn Võ Xu
7151511,Thị trấn Đức Tài
7151515,Xã Mê Pu
7151501,Xã Nam Chính
7151513,Xã Sùng Nhơn
7151525,Xã Trà Tân
7151507,Xã Tân Hà
7151521,Xã Vũ Hoà
7151503,Xã Đa Kai
7151523,Xã Đông Hà
7151505,Xã Đức Chính (hết hiệu lực)
7151517,Xã Đức Hạnh
7151519,Xã Đức Tín
7150123,Phường Bình Hưng
7150115,Phường Hàm Tiến
7150129,Phường Hưng Long
7150109,Phường Lạc Đạo
7150113,Phường Mũi Né
7150105,Phường Phú Hài
7150117,Phường Phú Thủy
7150119,Phường Phú Trinh
7150101,Phường Phú Tài
7150121,Phường Thanh Hải
7150107,Phường Xuân An
7150131,Phường Đức Long
7150125,Phường Đức Nghĩa
7150127,Phường Đức Thắng
7150133,Xã Phong Nẫm
7150111,Xã Thiện Nghiệp
7150135,Xã Tiến Lợi
7150103,Xã Tiến Thành
7151311,Phường Bình Tân
7151303,Phường Phước Hội
7151305,Phường Phước Lộc
7151309,Phường Tân An
7151307,Phường Tân Thiện
7151315,Xã Tân Bình
7151313,Xã Tân Hải
7151317,Xã Tân Phước
7151301,Xã Tân Tiến
5070319,Thị trấn An Lão
5070311,Xã An Dũng
5070315,Xã An Hòa
5070303,Xã An Hưng
5070317,Xã An Nghĩa
5070307,Xã An Quang
5070305,Xã An Toàn
5070309,Xã An Trung
5070301,Xã An Tân
5070313,Xã An Vinh
5070711,Thị trấn Tăng Bạt Hổ
5070723,Xã Bok Tới
5070707,Xã Ân Hữu
5070701,Xã Ân Mỹ
5070727,Xã Ân Nghĩa
5070719,Xã Ân Phong
5070713,Xã Ân Sơn
5070717,Xã Ân Thạnh
5070705,Xã Ân Tín
5070725,Xã Ân Tường Tây
5070709,Xã Ân Tường Đông
5070721,Xã Ân Đức
5070702,Xã ân Hảo Tây
5070703,Xã ân Hảo Đông
5070715,Xã Đăk Mang
5071321,Thị trấn Cát Tiến
5071329,Thị trấn Ngô Mây
5071325,Xã Cát Chánh
5071307,Xã Cát Hanh
5071313,Xã Cát Hiệp
5071317,Xã Cát Hưng
5071311,Xã Cát Hải
5071333,Xã Cát Khánh
5071327,Xã Cát Lâm
5071303,Xã Cát Minh
5071315,Xã Cát Nhơn
5071331,Xã Cát Sơn
5071309,Xã Cát Thành
5071323,Xã Cát Thắng
5071301,Xã Cát Trinh
5071335,Xã Cát Tài
5071305,Xã Cát Tân
5071319,Xã Cát Tường
5070915,Thị trấn Bình Dương
5070901,Thị trấn Phù Mỹ
5070923,Xã Mỹ An
5070903,Xã Mỹ Chánh
5070913,Xã Mỹ Chánh Tây
5070905,Xã Mỹ Châu
5070937,Xã Mỹ Cát
5070933,Xã Mỹ Hiệp
5070929,Xã Mỹ Hòa
5070921,Xã Mỹ Lộc
5070907,Xã Mỹ Lợi
5070925,Xã Mỹ Phong
5070911,Xã Mỹ Quang
5070931,Xã Mỹ Thành
5070919,Xã Mỹ Thắng
5070909,Xã Mỹ Thọ
5070927,Xã Mỹ Trinh
5070935,Xã Mỹ Tài
5070917,Xã Mỹ Đức
5071907,Thị trấn Diêu Trì
5071909,Thị trấn Tuy Phước
5071923,Xã Phước An
5071919,Xã Phước Hiệp
5071917,Xã Phước Hòa
5071913,Xã Phước Hưng
5071921,Xã Phước Lộc
5071927,Xã Phước Mỹ - Đã chuyển sang TP Quy Nhơn
5071901,Xã Phước Nghĩa
5071915,Xã Phước Quang
5071905,Xã Phước Sơn
5071903,Xã Phước Thuận
5071925,Xã Phước Thành
5071911,Xã Phước Thắng
5071503,Thị trấn Phú Phong
5071521,Xã Bình Hòa
5071509,Xã Bình Nghi
5071515,Xã Bình Thuận
5071505,Xã Bình Thành
5071511,Xã Bình Tân
5071507,Xã Bình Tường
5071519,Xã Tây An
5071523,Xã Tây Bình
5071517,Xã Tây Giang
5071529,Xã Tây Phú
5071513,Xã Tây Thuận
5071525,Xã Tây Vinh
5071527,Xã Tây Xuân
5071501,Xã Vĩnh An
5072101,Thị trấn Vân Canh
5072111,Xã Canh Hiển
5072107,Xã Canh Hiệp
5072113,Xã Canh Hòa
5072105,Xã Canh Liên
5072103,Xã Canh Thuận
5072109,Xã Canh Vinh
5071115,Thị trấn Vĩnh Thạnh
5071103,Xã Vĩnh Hiệp
5071109,Xã Vĩnh Hòa
5071111,Xã Vĩnh Hảo
5071107,Xã Vĩnh Kim
5071113,Xã Vĩnh Quang
5071105,Xã Vĩnh Sơn
5071117,Xã Vĩnh Thuận
5071101,Xã Vĩnh Thịnh
5070129,Phường Bùi Thị Xuân
5070109,Phường Ghềnh Ráng
5070117,Phường Hải Cảng
5070121,Phường Lê Hồng Phong
5070127,Phường Lê Lợi
5070107,Phường Lý Thường Kiệt
5070131,Phường Nguyễn Văn Cừ
5070125,Phường Ngô Mây
5070101,Phường Nhơn Bình
5070111,Phường Nhơn Phú
5070119,Phường Quang Trung
5070105,Phường Thị Nại
5070123,Phường Trần Hưng Đạo
5070103,Phường Trần Phú
5070115,Phường Trần Quang Diệu
5070113,Phường Đống Đa
5070139,Xã Nhơn Châu
5070137,Xã Nhơn Hải
5070135,Xã Nhơn Hội
5070133,Xã Nhơn Lý
5070141,Xã Phước Mỹ
5071705,Phường Bình Định
5071711,Phường Nhơn Hòa
5071723,Phường Nhơn Hưng
5071715,Phường Nhơn Thành
5071701,Phường Đập Đá
5071721,Xã Nhơn An
5071707,Xã Nhơn Hạnh
5071717,Xã Nhơn Hậu
5071725,Xã Nhơn Khánh
5071727,Xã Nhơn Lộc
5071713,Xã Nhơn Mỹ
5071719,Xã Nhơn Phong
5071709,Xã Nhơn Phúc
5071729,Xã Nhơn Thọ
5071703,Xã Nhơn Tân
5070513,Phường Bồng Sơn
5070525,Phường Hoài Hương
5070521,Phường Hoài Hảo
5070507,Phường Hoài Thanh
5070523,Phường Hoài Thanh Tây
5070527,Phường Hoài Tân
5070531,Phường Hoài Xuân
5070533,Phường Hoài Đức
5070511,Phường Tam Quan
5070505,Phường Tam Quan Bắc
5070501,Phường Tam Quan Nam
5070517,Xã Hoài Châu
5070515,Xã Hoài Châu Bắc
5070529,Xã Hoài Hải
5070509,Xã Hoài Mỹ
5070519,Xã Hoài Phú
5070503,Xã Hoài Sơn
8210601,Thị trấn Hòa Bình
8210603,Xã Minh Diệu
8210605,Xã Vĩnh Bình
8210609,Xã Vĩnh Hậu
8210615,Xã Vĩnh Hậu A
8210611,Xã Vĩnh Mỹ A
8210607,Xã Vĩnh Mỹ B
8210613,Xã Vĩnh Thịnh
8210307,Thị trấn Ngan Dừa
8210311,Xã Lộc Ninh
8210309,Xã Ninh Hòa
8210303,Xã Ninh Quới
8210301,Xã Ninh Quới A
8210315,Xã Ninh Thạnh Lợi
8210317,Xã Ninh Thạnh Lợi A
8210305,Xã Vĩnh Lộc
8210313,Xã Vĩnh Lộc A
8210907,Thị trấn Phước Long
8210913,Xã Hưng Phú
8210905,Xã Phong Thạnh Tây A
8210901,Xã Phong Thạnh Tây B
8210911,Xã Phước Long
8210909,Xã Vĩnh Phú Tây
8210903,Xã Vĩnh Phú Đông
8210915,Xã Vĩnh Thanh
8210509,Thị trấn Châu Hưng
8210501,Xã Châu Hưng A
8210515,Xã Châu Thới
8210513,Xã Hưng Hội
8210511,Xã Hưng Thành
8210503,Xã Long Thạnh
8210505,Xã Vĩnh Hưng
8210507,Xã Vĩnh Hưng A
8211107,Thị trấn Gành Hào
8211101,Xã An Phúc
8211115,Xã An Trạch
8211119,Xã An Trạch A
8211103,Xã Long Điền
8211113,Xã Long Điền Tây
8211109,Xã Long Điền Đông
8211111,Xã Long Điền Đông A
8211121,Xã Điền Hải
8211105,Xã Định Thành
8211117,Xã Định Thành A
8210103,Phường 1
8210101,Phường 2
8210107,Phường 3
8210109,Phường 5
8210111,Phường 7
8210113,Phường 8
8210115,Phường Nhà Mát
8210119,Xã Hiệp Thành
8210105,Xã Vĩnh Trạch
8210117,Xã Vĩnh Trạch Đông
8210707,Phường 1
8210709,Phường Hộ Phòng
8210703,Phường Láng Tròn
8210715,Xã Phong Thạnh
8210717,Xã Phong Thạnh A
8210705,Xã Phong Thạnh Tây
8210711,Xã Phong Thạnh Đông
8210713,Xã Phong Tân
8210701,Xã Tân Phong
8210719,Xã Tân Thạnh
2070301,Thị trấn Chợ Rã
2070303,Xã Bành Trạch
2070307,Xã Cao Thượng
2070309,Xã Cao Trĩ (hết hiệu lực)
2070317,Xã Chu Hương
2070331,Xã Hoàng Trĩ
2070325,Xã Hà Hiệu
2070327,Xã Khang Ninh
2070319,Xã Mỹ Phương
2070311,Xã Nam Mẫu
2070305,Xã Phúc Lộc
2070323,Xã Quảng Khê
2070313,Xã Thượng Giáo
2070329,Xã Yến Dương
2070315,Xã Địa Linh
2070321,Xã Đồng Phúc
